CID,target,Activity at 10.0 uM
17417569,0,-24.0724
1256627,0,-24.0693
5977173,0,-24.0666
708984,0,-24.0615
9592725,0,-24.0548
1266411,0,-24.0523
721827,0,-24.0521
4798289,0,-24.0478
777812,0,-24.0441
16193057,0,-24.042
2729976,0,-24.0372
3273476,0,-24.0369
18107006,0,-24.0295
706879,0,-24.0242
812598,0,-24.0242
3301880,0,-24.0241
6256,0,-24.0163
2405141,0,-24.0157
794433,0,-24.0142
6471874,0,-24.0125
2826616,0,-24.0092
9594049,0,-24.0079
2743025,0,-24.0042
135437609,0,-24.0027
807971,0,-24.0025
2677202,0,-23.9993
4064741,0,-23.9958
2768252,0,-23.9772
2806346,0,-23.9747
16273759,0,-23.9747
3124520,0,-23.9721
135412087,0,-23.966
4880364,0,-23.9632
2805460,0,-23.9577
6502643,0,-23.9553
6456951,0,-23.9496
9431506,0,-23.946
16194968,0,-23.9367
2861739,0,-23.9343
1487597,0,-23.9329
2715806,0,-23.9313
2815494,0,-23.9311
9262818,0,-23.9293
2979013,0,-23.912
2816670,0,-23.9001
9626980,0,-23.8998
2415936,0,-23.8965
1435085,0,-23.8962
6470426,0,-23.8916
3996087,0,-23.8914
9592275,0,-23.8905
739206,0,-23.886
4382156,0,-23.8651
135650373,0,-23.8642
9632113,0,-23.8578
4020783,0,-23.8575
2764876,0,-23.8571
6498106,0,-23.8536
3485445,0,-23.8506
2847300,0,-23.8464
24747625,0,-23.8446
2803204,0,-23.8442
2807596,0,-23.8403
2740754,0,-23.834
2992825,0,-23.8335
2812129,0,-23.8328
3207800,0,-23.8318
5093328,0,-23.8265
135419003,0,-23.8224
754807,0,-23.8207
17383719,0,-23.8164
3546661,0,-23.8159
612628,0,-23.81
24761894,0,-23.8096
2806138,0,-23.8026
2807234,0,-23.7924
5339705,0,-23.7922
3327765,0,-23.7885
2992241,0,-23.7867
2242062,0,-23.784
18081043,0,-23.7821
2808863,0,-23.7809
714637,0,-23.7794
556143,0,-23.772
2811264,0,-23.7681
3112482,0,-23.7646
992289,0,-23.7625
1632898,0,-23.7609
9217549,0,-23.7577
20923402,0,-23.7545
17539168,0,-23.7513
2360209,0,-23.7496
2391082,0,-23.745
4192357,0,-23.7421
774453,0,-23.7406
888433,0,-23.7396
4458964,0,-23.7396
1896293,0,-23.7388
16193968,0,-23.7333
2730137,0,-23.7324
2763336,0,-23.7323
4517841,0,-23.7263
2003300,0,-23.7248
2237586,0,-23.7243
6464253,0,-23.7236
1263837,0,-23.715
952243,0,-23.7114
2812693,0,-23.7103
984480,0,-23.7039
862742,0,-23.7015
2768179,0,-23.7013
1933616,0,-23.7009
24982816,0,-23.6997
2572733,0,-23.6928
2579680,0,-23.6921
777661,0,-23.6911
809304,0,-23.6882
3138929,0,-23.6879
3783920,0,-23.6871
6486596,0,-23.6861
2821813,0,-23.6836
135536564,0,-23.6769
3143123,0,-23.6765
24818732,0,-23.6753
2816440,0,-23.6713
9504566,0,-23.6705
135545033,0,-23.653
2223247,0,-23.643
5210526,0,-23.6409
971640,0,-23.6392
20955026,0,-23.6369
405209,0,-23.6359
791481,0,-23.6271
24818685,0,-23.6223
6852406,0,-23.614
3569800,0,-23.6122
6005454,0,-23.6107
894911,0,-23.6083
6299444,0,-23.606
9607653,0,-23.5999
2811478,0,-23.5982
3394424,0,-23.598
2177821,0,-23.5965
2812597,0,-23.5954
2790527,0,-23.5929
5769202,0,-23.5922
477705,0,-23.5835
847946,0,-23.5828
931485,0,-23.5808
812443,0,-23.5755
4911265,0,-23.5713
6863691,0,-23.5683
3112772,0,-23.5654
849634,0,-23.5644
848195,0,-23.562
4011,0,-23.5582
857158,0,-23.5568
2766567,0,-23.5538
24761216,0,-23.5538
2822093,0,-23.552
135439782,0,-23.5386
2732748,0,-23.5379
759784,0,-23.5362
4355644,0,-23.5352
2823757,0,-23.5345
797087,0,-23.5321
2353640,0,-23.5271
2890329,0,-23.527
2872374,0,-23.5246
2738684,0,-23.5182
5419018,0,-23.5065
939669,0,-23.5034
2432422,0,-23.4994
8320968,0,-23.4988
24793651,0,-23.496
16681927,0,-23.4954
2823737,0,-23.4913
683178,0,-23.4902
1093228,0,-23.4836
7601909,0,-23.483
2877625,0,-23.4823
6013597,0,-23.4738
4175631,0,-23.4684
1096895,0,-23.4553
286201,0,-23.4533
4189273,0,-23.4519
2882581,0,-23.4499
3497776,0,-23.4452
848131,0,-23.4443
2815275,0,-23.4403
1247359,0,-23.4385
356301,0,-23.438
6459212,0,-23.438
2801123,0,-23.4371
8025805,0,-23.4357
616999,0,-23.4306
2893826,0,-23.4248
16682529,0,-23.4191
2211632,0,-23.414
764605,0,-23.4113
8512230,0,-23.4034
1862155,0,-23.3978
851220,0,-23.395
2093609,0,-23.3922
5738387,0,-23.3907
2373282,0,-23.3874
871614,0,-23.3815
5339583,0,-23.3811
3894843,0,-23.3742
135549589,0,-23.3699
2815720,0,-23.3656
8669389,0,-23.3639
2813998,0,-23.3546
2666799,0,-23.3544
16682480,0,-23.3537
16278221,0,-23.3514
4283873,0,-23.3488
20887458,0,-23.3382
7190235,0,-23.338
4538513,0,-23.3302
23610162,0,-23.3299
2100853,0,-23.3254
2083658,0,-23.3219
16193439,0,-23.3216
45928573,0,-23.321
54693110,0,-23.3147
4100428,0,-23.309
2958187,0,-23.3076
4842756,0,-23.299
6494019,0,-23.2875
3013233,0,-23.2871
2353407,0,-23.2838
934306,0,-23.2813
6867679,0,-23.2771
3165713,0,-23.2765
1818773,0,-23.2721
895085,0,-23.2721
2806185,0,-23.269
2743540,0,-23.2682
16190884,0,-23.2659
4113905,0,-23.2652
882134,0,-23.2644
7096324,0,-23.2643
1489154,0,-23.2609
5837855,0,-23.2554
2806145,0,-23.2544
3160324,0,-23.2532
3788452,0,-23.2517
135650601,0,-23.2513
1231901,0,-23.2493
2806148,0,-23.2453
1077742,0,-23.2447
5726568,0,-23.2416
16435465,0,-23.2352
20969075,0,-23.2326
1833850,0,-23.2303
9633163,0,-23.2207
8032974,0,-23.2196
738168,0,-23.218
25237315,0,-23.2175
5410104,0,-23.2062
1506394,0,-23.203
2810598,0,-23.1986
6622808,0,-23.1843
3705596,0,-23.1744
4206958,0,-23.1653
700720,0,-23.1642
135538580,0,-23.1623
3220364,0,-23.157
25237185,0,-23.1476
2546175,0,-23.143
7688715,0,-23.1317
2849092,0,-23.1211
2738843,0,-23.1204
814994,0,-23.1136
2936074,0,-23.112
9533868,0,-23.1041
5726079,0,-23.1021
6866715,0,-23.1017
6501017,0,-23.0955
6485740,0,-23.0941
2475524,0,-23.0921
3154502,0,-23.089
1330,0,-23.0875
747916,0,-23.0808
3822603,0,-23.0774
3315967,0,-23.0757
4177514,0,-23.0719
2413660,0,-23.0706
2991320,0,-23.0614
7260553,0,-23.0581
2816762,0,-23.053
16188970,0,-23.0495
3221230,0,-23.0442
2831730,0,-23.0417
4620841,0,-23.0403
3273387,0,-23.0389
16190315,0,-23.0359
2834213,0,-23.0328
840010,0,-23.0316
2243182,0,-23.0264
3774232,0,-23.0251
3756205,0,-23.0245
2812810,0,-23.0233
16332535,0,-23.0177
3296970,0,-23.0132
7119349,0,-23.0108
566340,0,-23.0098
3491594,0,-23.0082
4685877,0,-23.007
2816168,0,-23.0053
3510474,0,-23.002
2673091,0,-23.0018
2820034,0,-22.9995
23724387,0,-22.9983
644901,0,-22.9958
4557022,0,-22.9942
7539166,0,-22.994
9634281,0,-22.9938
773405,0,-22.9916
1245998,0,-22.9848
2429893,0,-22.9796
2227674,0,-22.9743
984197,0,-22.9732
4617962,0,-22.9691
135472763,0,-22.9621
3504598,0,-22.9538
9594011,0,-22.9529
712011,0,-22.9509
6486348,0,-22.9467
944813,0,-22.9417
16298017,0,-22.9366
16463337,0,-22.9358
850475,0,-22.9325
9667413,0,-22.9194
4527881,0,-22.919
6472952,0,-22.9169
5003966,0,-22.9028
24818019,0,-22.9027
767984,0,-22.9024
1475007,0,-22.8949
22407,0,-22.8948
24819619,0,-22.8908
1946733,0,-22.8897
2810595,0,-22.8871
3546218,0,-22.8826
695190,0,-22.8761
135425358,0,-22.8747
16805914,0,-22.8693
5296050,0,-22.8629
9557398,0,-22.8601
2094880,0,-22.8533
18193158,0,-22.8524
4068157,0,-22.8501
135616984,0,-22.8498
4320410,0,-22.8491
2450133,0,-22.8456
135494098,0,-22.8452
3115982,0,-22.8444
2578228,0,-22.8363
1255271,0,-22.8264
912209,0,-22.8221
2747541,0,-22.821
3908389,0,-22.8177
2109989,0,-22.8174
864466,0,-22.8163
25237294,0,-22.8154
2943796,0,-22.8111
2731544,0,-22.7994
598849,0,-22.7962
1854626,0,-22.7911
963760,0,-22.7892
6862973,0,-22.7874
3089114,0,-22.7856
135403145,0,-22.7787
2743298,0,-22.7779
9607640,0,-22.7768
24791249,0,-22.7737
23702,0,-22.7728
807493,0,-22.7725
873142,0,-22.7707
4840411,0,-22.77
844093,0,-22.7674
2819314,0,-22.7601
22431384,0,-22.7591
6897212,0,-22.7578
1507065,0,-22.7537
5181292,0,-22.7475
725651,0,-22.7453
5908036,0,-22.7409
16187374,0,-22.7383
990988,0,-22.7376
2729513,0,-22.7343
135761113,0,-22.7262
1094083,0,-22.7251
2819703,0,-22.7208
3481865,0,-22.7204
4817900,0,-22.7165
1245370,0,-22.7153
17574429,0,-22.7077
3798987,0,-22.7072
856314,0,-22.704
135486333,0,-22.6907
2193150,0,-22.6894
4879003,0,-22.6875
22310129,0,-22.6867
808687,0,-22.6847
3738248,0,-22.6701
2800172,0,-22.6681
6472019,0,-22.6669
3994011,0,-22.6644
135543354,0,-22.6626
6618946,0,-22.6558
2959374,0,-22.652
19675502,0,-22.6498
135481566,0,-22.6454
7206031,0,-22.6428
2843775,0,-22.6424
921224,0,-22.6384
692586,0,-22.6381
2811644,0,-22.6378
7253895,0,-22.6346
4885103,0,-22.6342
740793,0,-22.6296
2969345,0,-22.6278
5769373,0,-22.6267
2814290,0,-22.6213
3107291,0,-22.6212
8015927,0,-22.6167
18077908,0,-22.6104
970666,0,-22.6066
2731956,0,-22.6005
8619051,0,-22.5985
2992425,0,-22.5956
3810730,0,-22.5925
2839192,0,-22.5901
1491082,0,-22.5861
1246184,0,-22.5782
2887620,0,-22.5699
626432,0,-22.5599
2812872,0,-22.5578
5040456,0,-22.5551
1504681,0,-22.5486
4803444,0,-22.5447
24818413,0,-22.544
1088346,0,-22.5435
2465528,0,-22.5298
4381228,0,-22.5239
3353651,0,-22.5225
2446277,0,-22.5128
2462213,0,-22.5033
6905207,0,-22.5022
1020085,0,-22.4925
5334885,0,-22.4904
16681774,0,-22.4865
100472,0,-22.484
4673648,0,-22.4809
829532,0,-22.4775
729801,0,-22.4756
681388,0,-22.4745
54677982,0,-22.4731
2805722,0,-22.473
823219,0,-22.4693
16191510,0,-22.4691
4876116,0,-22.4691
2931939,0,-22.4671
5177596,0,-22.464
714816,0,-22.457
3099740,0,-22.4543
24761201,0,-22.4513
4267305,0,-22.4511
5334945,0,-22.4484
2823635,0,-22.4399
6374421,0,-22.4385
5336233,0,-22.4314
11957593,0,-22.4267
6464811,0,-22.4265
737669,0,-22.4262
1477777,0,-22.4253
4664138,0,-22.4253
2464842,0,-22.421
4022772,0,-22.413
1072827,0,-22.4067
692812,0,-22.4058
863498,0,-22.4058
2994407,0,-22.3975
2805895,0,-22.3974
1474475,0,-22.3961
2898312,0,-22.3933
971750,0,-22.3898
863535,0,-22.3872
846323,0,-22.3851
4899521,0,-22.3794
2818470,0,-22.3695
1841807,0,-22.3664
2527257,0,-22.3648
3122367,0,-22.357
16194651,0,-22.3536
16682453,0,-22.3514
16745961,0,-22.3509
5662106,0,-22.3501
2223490,0,-22.3438
3155288,0,-22.3427
1093455,0,-22.3405
819920,0,-22.3376
6905674,0,-22.3323
16192623,0,-22.3277
2357296,0,-22.3232
1486400,0,-22.3219
850581,0,-22.3214
81049,0,-22.3134
6906569,0,-22.313
2930785,0,-22.3111
3555245,0,-22.3109
6490035,0,-22.3108
1736518,0,-22.3093
4060730,0,-22.3076
1299402,0,-22.2971
1958042,0,-22.2969
2981779,0,-22.2945
2720,0,-22.294
2813436,0,-22.2912
973482,0,-22.2881
24761568,0,-22.2841
2914474,0,-22.2822
1129998,0,-22.2807
579221,0,-22.2768
135635904,0,-22.2765
1903239,0,-22.2753
135437680,0,-22.2733
4785180,0,-22.264
687974,0,-22.2615
6464232,0,-22.2614
755616,0,-22.2608
2540077,0,-22.2583
24817802,0,-22.2561
7207334,0,-22.2518
4254013,0,-22.2505
20888254,0,-22.2456
2442030,0,-22.2382
786649,0,-22.2325
6462835,0,-22.2305
753262,0,-22.2257
2914553,0,-22.225
135506713,0,-22.2048
16194987,0,-22.197
24239,0,-22.1941
2232920,0,-22.1878
2097228,0,-22.1867
1970130,0,-22.1847
7205910,0,-22.1839
2737853,0,-22.1806
2190627,0,-22.1786
6877766,0,-22.1773
976250,0,-22.1649
24747956,0,-22.1607
135520821,0,-22.1605
23609652,0,-22.1572
1383325,0,-22.1562
6324404,0,-22.1561
4235236,0,-22.1554
3223137,0,-22.1551
1105883,0,-22.1549
2810596,0,-22.1525
1088569,0,-22.1518
1486114,0,-22.1507
1486409,0,-22.144
5719469,0,-22.1428
3425553,0,-22.1401
2034999,0,-22.1344
2819346,0,-22.1308
5957813,0,-22.128
2742915,0,-22.1276
3115307,0,-22.1252
3119153,0,-22.1244
4008637,0,-22.1225
5129447,0,-22.1223
24241823,0,-22.1172
2741902,0,-22.116
24793495,0,-22.1149
2096181,0,-22.1111
20899779,0,-22.1076
2770923,0,-22.1063
822543,0,-22.1059
135443115,0,-22.1046
2739660,0,-22.1039
1970670,0,-22.1024
2990015,0,-22.0997
1504182,0,-22.0949
4347170,0,-22.0937
7597268,0,-22.0887
2810104,0,-22.0847
4364230,0,-22.0799
6863578,0,-22.0785
2809037,0,-22.0778
5345146,0,-22.0762
42912588,0,-22.0598
19686640,0,-22.0532
5147612,0,-22.0509
2815970,0,-22.0488
18577580,0,-22.0481
3277498,0,-22.045
2832443,0,-22.0389
2562591,0,-22.0388
4567086,0,-22.0375
2852313,0,-22.0322
4837304,0,-22.032
3298745,0,-22.0301
710426,0,-22.0293
4305027,0,-22.0285
2820910,0,-22.0272
2731699,0,-22.0211
1880481,0,-22.0209
694929,0,-22.0201
5742177,0,-22.0156
9618022,0,-22.012
1173992,0,-22.0119
2957302,0,-22.0069
777201,0,-22.0067
18293300,0,-22.006
2972450,0,-22.0035
2846261,0,-22.0001
3955702,0,-21.9986
3139557,0,-21.9956
855668,0,-21.9927
24686842,0,-21.9906
20888253,0,-21.9878
3554229,0,-21.9865
1085517,0,-21.984
741949,0,-21.9832
2546244,0,-21.9832
17284901,0,-21.9825
746299,0,-21.978
9535394,0,-21.9701
809206,0,-21.9693
24818164,0,-21.9681
3380696,0,-21.9526
2969375,0,-21.9511
4522027,0,-21.9494
2384821,0,-21.9483
2569417,0,-21.945
6886814,0,-21.936
3462492,0,-21.9346
9267126,0,-21.9331
135831458,0,-21.9319
2462607,0,-21.9314
5260593,0,-21.9245
5210284,0,-21.9207
602616,0,-21.9204
795268,0,-21.9179
6603149,0,-21.9129
17271274,0,-21.9105
2938130,0,-21.9088
5912764,0,-21.904
833546,0,-21.9038
9637068,0,-21.9037
17367009,0,-21.9023
120501,0,-21.9022
6081739,0,-21.8986
800556,0,-21.8893
3887621,0,-21.8892
9613304,0,-21.8881
2321749,0,-21.8875
2985154,0,-21.8871
2057509,0,-21.8841
17283667,0,-21.8821
1479607,0,-21.8813
2453286,0,-21.8783
2086127,0,-21.878
18577709,0,-21.8779
6493642,0,-21.8753
4047195,0,-21.874
1451238,0,-21.8728
706322,0,-21.8719
2970309,0,-21.8627
319068,0,-21.8619
5186884,0,-21.8582
2825799,0,-21.8579
2813497,0,-21.8518
3160506,0,-21.8494
7693891,0,-21.8483
6874517,0,-21.8437
1334525,0,-21.8422
5469565,0,-21.842
2823055,0,-21.8319
16195190,0,-21.8295
4803237,0,-21.8282
5343613,0,-21.8213
3374805,0,-21.8099
893311,0,-21.8088
698255,0,-21.7964
2993109,0,-21.7959
753830,0,-21.7956
7230554,0,-21.7925
7025556,0,-21.7922
1317129,0,-21.7909
2972062,0,-21.7899
4790056,0,-21.7865
2746476,0,-21.7842
789221,0,-21.7741
3228767,0,-21.7715
135616990,0,-21.7696
3382766,0,-21.769
4828,0,-21.7623
2904040,0,-21.7602
785974,0,-21.7557
5937436,0,-21.7535
4749338,0,-21.7475
40076,0,-21.7452
16264977,0,-21.7443
4385887,0,-21.7415
1714551,0,-21.7392
5761101,0,-21.7329
2900218,0,-21.7329
6489076,0,-21.7254
2958023,0,-21.725
2292954,0,-21.7227
2943516,0,-21.7166
9607375,0,-21.712
931585,0,-21.7088
2959553,0,-21.7085
3701383,0,-21.7066
3979269,0,-21.705
2742400,0,-21.6986
2986497,0,-21.6966
6087869,0,-21.6886
15998745,0,-21.6848
135441992,0,-21.6828
24979385,0,-21.6824
738047,0,-21.6774
912623,0,-21.6768
704290,0,-21.6739
2627931,0,-21.6691
4918403,0,-21.6598
974271,0,-21.6587
9585823,0,-21.6532
9599641,0,-21.6434
1505944,0,-21.6367
116016,0,-21.6354
728661,0,-21.6323
2463793,0,-21.6245
944986,0,-21.6227
795641,0,-21.6218
6493742,0,-21.6217
2574382,0,-21.6204
135549542,0,-21.6173
1502590,0,-21.6133
6401686,0,-21.6117
22332064,0,-21.6057
1820334,0,-21.6009
2816501,0,-21.5985
1091877,0,-21.596
2854837,0,-21.5937
789859,0,-21.5934
2163248,0,-21.5906
977893,0,-21.5841
87425,0,-21.5812
4879469,0,-21.5809
1836662,0,-21.5769
6464558,0,-21.5749
787883,0,-21.5697
6483961,0,-21.5693
959049,0,-21.5645
3132192,0,-21.5634
6487686,0,-21.5625
3707305,0,-21.5621
5100750,0,-21.5585
877479,0,-21.5583
6530763,0,-21.5472
16609012,0,-21.5465
3666533,0,-21.5447
7560,0,-21.5432
2742887,0,-21.5363
5415547,0,-21.5336
5624579,0,-21.5274
767584,0,-21.5197
6470376,0,-21.5176
16193706,0,-21.5162
2800440,0,-21.5159
718227,0,-21.5149
2812964,0,-21.5126
2443909,0,-21.5097
1080244,0,-21.5085
1481096,0,-21.5085
2468313,0,-21.5063
1583275,0,-21.4986
5018705,0,-21.4985
2945716,0,-21.4941
761509,0,-21.49
8965468,0,-21.486
714759,0,-21.4853
2839622,0,-21.4844
2963114,0,-21.4709
3740686,0,-21.4705
2832305,0,-21.4694
3387038,0,-21.4661
135472652,0,-21.4562
861128,0,-21.4518
23723236,0,-21.4484
2124087,0,-21.4464
1122115,0,-21.4435
4901642,0,-21.4427
8386244,0,-21.4404
3700372,0,-21.4333
1488749,0,-21.4302
2021324,0,-21.4291
535637,0,-21.4216
836901,0,-21.4216
2933233,0,-21.4215
710993,0,-21.4151
2931560,0,-21.4127
2288249,0,-21.4127
2897627,0,-21.4111
24979575,0,-21.4069
3157306,0,-21.4048
16194276,0,-21.4005
3224523,0,-21.3958
6401675,0,-21.3952
4175602,0,-21.3943
5453524,0,-21.3942
1240272,0,-21.3933
2813950,0,-21.392
2814333,0,-21.3878
5190927,0,-21.3875
24818284,0,-21.3872
9464247,0,-21.3795
18577959,0,-21.3769
2433260,0,-21.3758
2450110,0,-21.3721
17583254,0,-21.3717
2098997,0,-21.3706
541881,0,-21.3634
1479570,0,-21.3623
5896851,0,-21.3611
945245,0,-21.3584
1470518,0,-21.3548
485056,0,-21.3509
2802550,0,-21.3477
16194662,0,-21.3437
1206031,0,-21.3422
2745260,0,-21.3382
1088600,0,-21.3381
17407936,0,-21.3356
16308175,0,-21.3346
5976866,0,-21.3317
5086943,0,-21.3225
755644,0,-21.3202
7150387,0,-21.3201
2732048,0,-21.3171
4038309,0,-21.3135
1088558,0,-21.3031
135422415,0,-21.3015
744723,0,-21.3012
658662,0,-21.3001
6875095,0,-21.2974
728861,0,-21.2973
948958,0,-21.2972
739136,0,-21.2935
2546795,0,-21.2858
2681300,0,-21.2857
6497396,0,-21.2852
71420,0,-21.2832
7597271,0,-21.2827
135603296,0,-21.2787
842272,0,-21.2782
16195403,0,-21.2776
3781895,0,-21.2758
2533538,0,-21.2747
9267286,0,-21.272
844060,0,-21.2671
2809930,0,-21.2664
24241463,0,-21.2641
1121963,0,-21.2568
2671840,0,-21.2535
5299703,0,-21.2534
2815491,0,-21.25
698008,0,-21.2496
750480,0,-21.2444
949153,0,-21.2443
3248847,0,-21.2437
843240,0,-21.2347
2809697,0,-21.234
16192681,0,-21.2328
991048,0,-21.2295
793392,0,-21.2294
960709,0,-21.2289
4971340,0,-21.2226
774523,0,-21.2222
9453313,0,-21.2222
752806,0,-21.2219
5338726,0,-21.2199
9556720,0,-21.2127
972393,0,-21.2095
701655,0,-21.2084
16190461,0,-21.2069
135399109,0,-21.206
135419006,0,-21.1983
3577558,0,-21.1904
3155846,0,-21.1826
220846,0,-21.1821
4189088,0,-21.1753
5375144,0,-21.1737
699759,0,-21.1736
937781,0,-21.1729
5720743,0,-21.1695
24746835,0,-21.1656
160436,0,-21.1612
866087,0,-21.1584
5002435,0,-21.1557
2810968,0,-21.1549
16194211,0,-21.1543
2094798,0,-21.1528
1505972,0,-21.1484
3781827,0,-21.1456
2728601,0,-21.1437
2375549,0,-21.136
1474449,0,-21.1327
3201357,0,-21.1326
799451,0,-21.1268
2393895,0,-21.1263
1397748,0,-21.1235
135445157,0,-21.1219
2291402,0,-21.1216
2884775,0,-21.119
22431387,0,-21.1186
2832306,0,-21.1155
16405217,0,-21.1144
439647,0,-21.1116
3703860,0,-21.1104
531783,0,-21.1092
9508099,0,-21.1056
6908425,0,-21.1053
6871995,0,-21.1037
17583860,0,-21.0999
764708,0,-21.0952
5002608,0,-21.0948
898570,0,-21.091
755801,0,-21.0811
19650086,0,-21.078
782136,0,-21.0779
2923739,0,-21.0764
2146420,0,-21.0752
91637,0,-21.074
2916180,0,-21.0717
5760267,0,-21.0672
24856210,0,-21.0669
2975147,0,-21.0661
834314,0,-21.065
837089,0,-21.0649
4833332,0,-21.0646
2336213,0,-21.0629
2467585,0,-21.0628
2945566,0,-21.0582
6865735,0,-21.0557
3133546,0,-21.0502
4232715,0,-21.0495
16191141,0,-21.0458
91430,0,-21.0453
731455,0,-21.0406
2229170,0,-21.0354
5808949,0,-21.0343
6888052,0,-21.0342
1725836,0,-21.0298
5727667,0,-21.0282
2213076,0,-21.027
1855107,0,-21.0225
2141772,0,-21.0213
9594986,0,-21.021
1931910,0,-21.021
16682373,0,-21.0172
7384406,0,-21.0111
2066145,0,-21.0041
1372559,0,-21.0015
5703613,0,-20.9979
6457175,0,-20.9979
3124118,0,-20.9952
3409168,0,-20.993
3890361,0,-20.9915
7538944,0,-20.9897
867570,0,-20.9892
4374041,0,-20.9887
745273,0,-20.986
2415397,0,-20.9853
5002,0,-20.9813
2456205,0,-20.9785
3218735,0,-20.978
2424312,0,-20.9777
7118743,0,-20.9767
843246,0,-20.9766
6499781,0,-20.9727
9710763,0,-20.972
2811109,0,-20.9707
1972117,0,-20.9661
23723817,0,-20.9608
2379638,0,-20.9551
2323364,0,-20.9474
16445503,0,-20.9464
1912462,0,-20.9362
2809998,0,-20.9359
2811262,0,-20.9342
3248331,0,-20.9311
5923263,0,-20.9307
2776856,0,-20.9298
2079669,0,-20.9259
2738193,0,-20.9241
945536,0,-20.9171
1120507,0,-20.9128
19648710,0,-20.9128
971566,0,-20.9127
4191879,0,-20.9122
869121,0,-20.9054
9660614,0,-20.905
751859,0,-20.904
21952753,0,-20.9021
944250,0,-20.8985
2952423,0,-20.8976
4868418,0,-20.8955
2890018,0,-20.8954
16193263,0,-20.8948
757887,0,-20.8848
2738836,0,-20.8828
16190148,0,-20.882
5455683,0,-20.8792
4432459,0,-20.8787
6498689,0,-20.8783
135683272,0,-20.8783
7968658,0,-20.8755
2804949,0,-20.8722
2974347,0,-20.8697
2469519,0,-20.8598
684863,0,-20.857
24818352,0,-20.8567
4916157,0,-20.8555
16315922,0,-20.8516
835337,0,-20.8512
3155050,0,-20.8503
2437475,0,-20.8408
3619198,0,-20.8392
5152285,0,-20.8388
795624,0,-20.8383
135444536,0,-20.836
188210,0,-20.8295
856516,0,-20.8283
1444898,0,-20.8232
4341541,0,-20.8213
1790476,0,-20.8185
5713997,0,-20.8145
847127,0,-20.8045
2614037,0,-20.792
6458101,0,-20.7878
135511624,0,-20.7878
2766996,0,-20.7875
1219284,0,-20.7861
868407,0,-20.7832
1266539,0,-20.7831
881215,0,-20.7818
744261,0,-20.7811
6060729,0,-20.7804
739533,0,-20.7779
892164,0,-20.7748
795445,0,-20.7729
714543,0,-20.7626
6526242,0,-20.7558
3698616,0,-20.7555
6139100,0,-20.7555
2775040,0,-20.7507
2373816,0,-20.7502
732537,0,-20.7498
2090984,0,-20.7451
2740828,0,-20.7432
4259373,0,-20.7384
